HTS Number,Country,District,Year,Quantity Description,Measure,Unit,Month,Value
730630,Brazil,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"7,504"
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,889
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,Canada,"Anchorage, AK",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"2,178,502"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"2,065,026"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"2,111,279"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"2,279,319"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"2,161,127"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"2,286,313"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"1,652,263"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"1,605,470"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"1,423,061"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"1,899,165"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"2,724,730"
730630,Canada,"Buffalo, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"1,602,644"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"10,137,534"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"8,722,537"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"11,744,378"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"10,610,952"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"12,429,381"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"10,721,995"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"7,582,799"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"8,173,169"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"7,580,798"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"9,569,531"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"8,213,585"
730630,Canada,"Detroit, MI",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"7,721,930"
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"19,828"
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,Canada,"Duluth, MN",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"600,459"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"378,682"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"586,787"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"512,449"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"403,982"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"263,209"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"248,464"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"325,606"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"391,319"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"284,149"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"327,546"
730630,Canada,"Great Falls, MT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"259,304"
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"19,680"
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"2,996"
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,Canada,"Laredo, TX",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"5,842"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"818,768"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"1,071,879"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"1,320,646"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"1,107,024"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"1,175,584"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"2,054,787"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"758,354"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"633,436"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"1,310,868"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"972,946"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"765,968"
730630,Canada,"Ogdensburg, NY",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"1,540,641"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"849,715"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"1,270,142"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"788,227"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"1,162,769"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"686,294"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"665,583"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"676,195"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"590,186"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"388,364"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"596,258"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"592,837"
730630,Canada,"Pembina, ND",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"386,207"
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"14,489"
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"1,745"
730630,Canada,"Portland, ME",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"1,273"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"24,076"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"87,264"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"90,060"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"1,237"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"91,831"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"64,926"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"26,648"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"69,155"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"3,340"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"14,551"
730630,Canada,"Seattle, WA",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"37,440"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,"655,846"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,"958,896"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,"1,017,651"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,"669,597"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,"863,678"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,"889,476"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,"536,470"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,"535,645"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"959,321"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,"1,062,130"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,"1,217,547"
730630,Canada,"St. Albans, VT",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,"956,848"
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,January,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,February,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,March,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,April,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,May,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,June,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,July,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,August,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,September,"7,359"
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,October,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,November,0
730630,India,"Baltimore, MD",2023,kilograms,First Unit of Quantity,In Actual Units of Quantity,December,0
